Date,Place,RaceNum,Horse,Type,Status,Odds,Prob,EV,Bet,Payout,Result,Balance
2023-01-14,小倉,4,6.0,Single,BET,59.1,7.3,4.34,100,0,LOSE,102729
2023-01-14,小倉,4,9.0,Single,BET,39.0,6.7,2.62,100,0,LOSE,102629
2023-01-14,小倉,4,5.0,Single,BET,125.1,6.0,7.54,100,0,LOSE,102529
2023-01-14,小倉,4,8.0,Single,BET,68.0,5.4,3.65,100,0,LOSE,102429
2023-01-14,中山,2,1.0,Single,BET,301.6,0.7,2.16,100,0,LOSE,102329
2023-01-14,中山,2,5.0,Single,BET,431.3,0.6,2.76,100,0,LOSE,102229
2023-01-14,中山,3,1.0,Single,BET,224.2,3.7,8.22,100,0,LOSE,102129
2023-01-14,中京,9,7.0-8.0,Wide,BET,2.9,42.6,124.31,100,0,LOSE,102029
2023-01-14,中京,12,16.0,Single,BET,203.9,1.3,2.55,100,0,LOSE,101929
2023-01-14,中京,12,9.0,Single,BET,448.3,0.6,2.66,100,0,LOSE,101829
2023-01-14,中京,10,10.0,Single,BET,333.2,2.2,7.41,100,0,LOSE,101729
2023-01-14,中京,10,15.0,Single,BET,488.4,0.6,2.92,100,0,LOSE,101629
2023-01-14,中山,7,7.0,Single,BET,142.5,1.6,2.27,100,0,LOSE,101529
2023-01-14,中山,1,15.0,Single,BET,451.5,0.5,2.37,100,0,LOSE,101429
2023-01-14,中京,2,8.0,Single,BET,113.9,2.3,2.6,100,0,LOSE,101329
2023-01-14,中京,2,2.0,Single,BET,358.8,0.7,2.52,100,0,LOSE,101229
2023-01-14,小倉,5,9.0,Single,BET,84.6,15.3,12.94,100,0,LOSE,101129
2023-01-14,小倉,5,5.0,Single,BET,74.1,9.4,6.95,100,0,LOSE,101029
2023-01-14,小倉,5,10.0,Single,BET,50.3,6.5,3.28,100,0,LOSE,100929
2023-01-14,小倉,5,11.0,Single,BET,95.0,6.0,5.74,100,0,LOSE,100829
2023-01-14,中京,1,14.0,Single,BET,332.4,0.7,2.41,100,0,LOSE,100729
2023-01-15,中山,5,3.0,Single,BET,446.7,3.6,15.93,100,0,LOSE,100629
2023-01-15,中山,5,14.0,Single,BET,293.3,1.5,4.39,100,0,LOSE,100529
2023-01-15,中山,7,3.0,Single,BET,231.4,1.8,4.14,100,0,LOSE,100429
2023-01-15,中山,7,14.0,Single,BET,323.9,0.7,2.38,100,0,LOSE,100329
2023-01-15,中山,7,16.0,Single,BET,651.7,0.5,3.42,100,0,LOSE,100229
2023-01-15,中山,2,12.0,Single,BET,444.2,0.6,2.63,100,0,LOSE,100129
2023-01-15,中山,2,11.0,Single,BET,427.4,0.6,2.53,100,0,LOSE,100029
2023-01-15,中山,3,2.0,Single,BET,492.4,0.7,3.24,100,0,LOSE,99929
2023-01-15,中山,3,11.0,Single,BET,426.3,0.6,2.62,100,0,LOSE,99829
2023-01-15,中京,2,11.0,Single,BET,407.4,0.6,2.58,100,0,LOSE,99729
2023-01-15,中京,2,8.0,Single,BET,319.1,0.6,2.02,100,0,LOSE,99629
2023-01-15,中京,2,2.0,Single,BET,354.5,0.6,2.23,100,0,LOSE,99529
2023-01-15,中京,2,13.0,Single,BET,591.3,0.5,3.22,100,0,LOSE,99429
2023-01-15,小倉,11,3.0,Single,BET,104.9,4.5,4.75,100,0,LOSE,99329
2023-01-15,中山,8,12.0,Single,BET,252.9,0.8,2.1,100,0,LOSE,99229
2023-01-15,中山,8,5.0,Single,BET,393.9,0.6,2.44,100,0,LOSE,99129
2023-01-15,小倉,9,6.0,Single,BET,230.5,1.4,3.2,100,0,LOSE,99029
2023-01-15,小倉,9,16.0,Single,BET,219.6,1.2,2.55,100,0,LOSE,98929
2023-01-15,小倉,9,14.0,Single,BET,353.6,0.6,2.07,100,0,LOSE,98829
2023-01-15,中京,7,1.0,Single,BET,324.9,0.6,2.0,100,0,LOSE,98729
2023-01-15,小倉,2,13.0,Single,BET,457.3,0.5,2.49,100,0,LOSE,98629
2023-01-15,小倉,4,12.0,Single,BET,41.2,8.2,3.36,100,0,LOSE,98529
2023-01-15,小倉,4,9.0,Single,BET,38.5,7.8,2.98,100,0,LOSE,98429
2023-01-15,小倉,4,1.0,Single,BET,189.8,6.2,11.73,100,0,LOSE,98329
2023-01-15,中京,8,11.0,Single,BET,401.9,0.6,2.43,100,0,LOSE,98229
2023-01-15,中山,10,9.0,Single,BET,261.0,1.5,4.01,100,0,LOSE,98129
2023-01-15,中京,5,12.0,Single,BET,438.8,0.7,2.91,100,0,LOSE,98029
2023-01-15,中京,5,4.0,Single,BET,396.5,0.7,2.61,100,0,LOSE,97929
2023-01-15,中京,5,10.0,Single,BET,487.6,0.6,2.93,100,0,LOSE,97829
2023-01-15,小倉,3,9.0,Single,BET,109.3,2.0,2.13,100,0,LOSE,97729
2023-01-21,小倉,12,9.0,Single,BET,355.2,0.6,2.07,100,0,LOSE,97629
2023-01-21,小倉,3,12.0,Single,BET,361.2,0.6,2.32,100,0,LOSE,97529
2023-01-21,小倉,3,8.0,Single,BET,495.8,0.6,2.96,100,0,LOSE,97429
2023-01-21,小倉,5,8.0,Single,BET,19.3,14.4,2.77,100,1930,WIN,99259
2023-01-21,小倉,5,6.0,Single,BET,24.2,8.5,2.06,100,0,LOSE,99159
2023-01-21,小倉,5,2.0,Single,BET,36.5,7.4,2.71,100,0,LOSE,99059
2023-01-21,小倉,5,5.0,Single,BET,55.1,6.6,3.65,100,0,LOSE,98959
2023-01-21,中山,9,14.0,Single,BET,492.4,0.5,2.68,100,0,LOSE,98859
2023-01-21,小倉,2,8.0,Single,BET,433.8,0.6,2.46,100,0,LOSE,98759
2023-01-21,中京,2,4.0,Single,BET,402.3,0.8,3.19,100,0,LOSE,98659
2023-01-21,中京,2,2.0,Single,BET,376.5,0.7,2.62,100,0,LOSE,98559
2023-01-21,中京,2,12.0,Single,BET,468.1,0.6,2.81,100,0,LOSE,98459
2023-01-21,小倉,1,16.0,Single,BET,59.2,10.5,6.22,100,5920,WIN,104279
2023-01-21,小倉,1,1.0,Single,BET,173.3,1.3,2.29,100,0,LOSE,104179
2023-01-21,小倉,4,11.0,Single,BET,116.8,11.5,13.39,100,0,LOSE,104079
2023-01-21,小倉,4,2.0,Single,BET,51.7,6.6,3.44,100,0,LOSE,103979
2023-01-21,小倉,4,12.0,Single,BET,137.0,3.3,4.58,100,0,LOSE,103879
2023-01-21,中山,2,7.0,Single,BET,368.9,0.6,2.25,100,0,LOSE,103779
2023-01-21,中山,2,9.0,Single,BET,383.3,0.6,2.33,100,0,LOSE,103679
2023-01-21,中山,2,6.0,Single,BET,360.1,0.6,2.05,100,0,LOSE,103579
2023-01-21,中京,7,13.0,Single,BET,432.4,0.6,2.58,100,0,LOSE,103479
2023-01-21,中山,3,16.0,Single,BET,457.7,0.5,2.23,100,0,LOSE,103379
2023-01-21,中京,1,7.0,Single,BET,483.2,0.6,3.01,100,0,LOSE,103279
2023-01-21,中山,5,6.0,Single,BET,439.9,0.7,2.96,100,0,LOSE,103179
2023-01-21,中山,5,9.0,Single,BET,506.5,0.6,3.21,100,0,LOSE,103079
2023-01-21,中山,5,8.0,Single,BET,348.1,0.6,2.11,100,0,LOSE,102979
2023-01-22,中山,3,2.0,Single,BET,305.6,0.7,2.14,100,0,LOSE,102879
2023-01-22,中山,3,6.0,Single,BET,462.5,0.6,2.91,100,0,LOSE,102779
2023-01-22,中山,1,16.0,Single,BET,124.7,1.8,2.3,100,0,LOSE,102679
2023-01-22,小倉,4,11.0,Single,BET,64.5,5.9,3.81,100,0,LOSE,102579
2023-01-22,小倉,4,7.0,Single,BET,101.5,4.9,4.97,100,0,LOSE,102479
2023-01-22,小倉,1,2.0,Single,BET,294.9,0.7,2.01,100,0,LOSE,102379
2023-01-22,中京,2,4.0,Single,BET,173.5,1.4,2.5,100,0,LOSE,102279
2023-01-22,中京,2,2.0,Single,BET,342.9,0.6,2.19,100,0,LOSE,102179
2023-01-22,中京,2,7.0,Single,BET,650.3,0.6,3.87,100,0,LOSE,102079
2023-01-22,中京,9,4.0-1.0,Wide,BET,1.6,78.0,122.04,100,0,LOSE,101979
2023-01-22,中京,1,3.0,Single,BET,348.9,2.6,9.22,100,0,LOSE,101879
2023-01-22,中山,10,2.0,Single,BET,260.9,0.9,2.44,100,0,LOSE,101779
2023-01-22,小倉,6,8.0,Single,BET,378.4,0.6,2.13,100,0,LOSE,101679
2023-01-22,中山,7,2.0,Single,BET,296.7,0.7,2.09,100,0,LOSE,101579
2023-01-22,中山,7,12.0,Single,BET,345.0,0.6,2.05,100,0,LOSE,101479
2023-01-22,中山,4,16.0,Single,BET,494.3,0.7,3.32,100,0,LOSE,101379
2023-01-22,中京,5,7.0,Single,BET,321.0,0.6,2.06,100,0,LOSE,101279
2023-01-22,中京,5,8.0,Single,BET,388.1,0.6,2.33,100,0,LOSE,101179
2023-01-22,小倉,2,1.0,Single,BET,496.9,0.8,3.79,100,0,LOSE,101079
2023-01-22,小倉,2,15.0,Single,BET,429.0,0.5,2.09,100,0,LOSE,100979
2023-01-22,中山,2,1.0,Single,BET,423.8,0.6,2.68,100,0,LOSE,100879
2023-01-22,中山,8,5.0,Single,BET,250.4,1.5,3.66,100,0,LOSE,100779
2023-01-22,中山,11,8.0,Single,BET,317.7,0.6,2.01,100,0,LOSE,100679
2023-01-22,中山,5,5.0,Single,BET,444.4,0.6,2.87,100,0,LOSE,100579
2023-01-28,東京,11,6.0,Single,BET,33.0,13.1,4.32,100,0,LOSE,100479
2023-01-28,東京,12,6.0,Single,BET,134.4,1.9,2.51,100,0,LOSE,100379
2023-01-28,小倉,7,6.0,Single,BET,351.9,0.6,2.25,100,0,LOSE,100279
2023-01-28,東京,8,5.0,Single,BET,162.8,2.4,3.88,100,0,LOSE,100179
2023-01-28,東京,8,4.0,Single,BET,532.8,0.8,4.35,100,0,LOSE,100079
2023-01-28,東京,8,3.0,Single,BET,390.8,0.7,2.68,100,0,LOSE,99979
2023-01-28,小倉,11,3.0,Single,BET,301.7,0.7,2.06,100,0,LOSE,99879
2023-01-28,小倉,1,7.0,Single,BET,262.1,2.0,5.33,100,0,LOSE,99779
2023-01-28,小倉,2,7.0,Single,BET,364.1,0.7,2.57,100,0,LOSE,99679
2023-01-28,中京,2,12.0,Single,BET,362.7,0.7,2.47,100,0,LOSE,99579
2023-01-28,中京,2,3.0,Single,BET,531.0,0.7,3.52,100,0,LOSE,99479
2023-01-28,東京,3,4.0,Single,BET,501.1,1.4,7.01,100,0,LOSE,99379
2023-01-28,東京,5,10.0,Single,BET,261.2,2.3,6.01,100,0,LOSE,99279
2023-01-28,東京,5,1.0,Single,BET,276.8,0.8,2.16,100,0,LOSE,99179
2023-01-28,東京,5,9.0,Single,BET,426.5,0.5,2.32,100,0,LOSE,99079
2023-01-28,東京,7,2.0,Single,BET,495.5,0.7,3.71,100,0,LOSE,98979
2023-01-28,東京,7,8.0,Single,BET,351.7,0.6,2.19,100,0,LOSE,98879
2023-01-28,中京,6,13.0,Single,BET,402.7,0.6,2.28,100,0,LOSE,98779
2023-01-28,小倉,6,1.0,Single,BET,223.5,1.0,2.31,100,0,LOSE,98679
2023-01-28,中京,12,1.0,Single,BET,291.5,0.7,2.16,100,0,LOSE,98579
2023-01-28,小倉,4,9.0,Single,BET,44.0,9.1,3.99,100,0,LOSE,98479
2023-01-28,小倉,4,1.0,Single,BET,23.7,8.6,2.03,100,0,LOSE,98379
2023-01-28,小倉,4,7.0,Single,BET,84.6,5.8,4.87,100,0,LOSE,98279
2023-01-28,小倉,4,4.0,Single,BET,177.0,5.3,9.46,100,0,LOSE,98179
2023-01-28,小倉,3,12.0,Single,BET,249.4,2.0,4.96,100,0,LOSE,98079
2023-01-28,小倉,8,6.0,Single,BET,83.1,7.8,6.46,100,0,LOSE,97979
2023-01-28,小倉,8,5.0,Single,BET,55.5,5.5,3.02,100,0,LOSE,97879
2023-01-29,東京,2,2.0,Single,BET,482.3,0.7,3.22,100,0,LOSE,97779
2023-01-29,東京,2,8.0,Single,BET,399.6,0.6,2.36,100,0,LOSE,97679
2023-01-29,東京,5,1.0,Single,BET,578.0,0.8,4.38,100,0,LOSE,97579
2023-01-29,東京,5,13.0,Single,BET,530.8,0.6,3.31,100,0,LOSE,97479
2023-01-29,東京,5,11.0,Single,BET,378.7,0.6,2.21,100,0,LOSE,97379
2023-01-29,小倉,8,7.0,Single,BET,132.5,1.7,2.19,100,0,LOSE,97279
2023-01-29,中京,4,1.0,Single,BET,371.1,0.7,2.7,100,0,LOSE,97179
2023-01-29,中京,8,11.0,Single,BET,345.7,0.7,2.41,100,0,LOSE,97079
2023-01-29,東京,4,12.0,Single,BET,630.8,0.7,4.43,100,0,LOSE,96979
2023-01-29,東京,4,7.0,Single,BET,439.5,0.6,2.53,100,0,LOSE,96879
2023-01-29,中京,9,4.0-3.0,Wide,BET,1.7,78.2,131.16,100,167,WIN,96946
2023-01-29,東京,3,1.0,Single,BET,303.4,0.7,2.22,100,0,LOSE,96846
2023-01-29,東京,3,2.0,Single,BET,526.6,0.7,3.7,100,0,LOSE,96746
2023-01-29,中京,10,10.0,Single,BET,163.2,1.3,2.1,100,0,LOSE,96646
2023-01-29,中京,10,14.0,Single,BET,173.5,1.2,2.09,100,0,LOSE,96546
2023-01-29,中京,10,16.0,Single,BET,354.2,0.7,2.35,100,0,LOSE,96446
2023-01-29,小倉,2,6.0,Single,BET,366.8,0.6,2.26,100,0,LOSE,96346
2023-01-29,東京,11,11.0,Single,BET,347.5,0.6,2.03,100,0,LOSE,96246
2023-01-29,中京,11,12.0,Single,BET,432.0,0.6,2.58,100,0,LOSE,96146
2023-01-29,東京,12,1.0,Single,BET,93.5,3.0,2.85,100,0,LOSE,96046
2023-01-29,中京,5,9.0,Single,BET,349.5,0.6,2.03,100,0,LOSE,95946
2023-01-29,東京,8,10.0,Single,BET,174.9,1.7,3.05,100,0,LOSE,95846
2023-01-29,東京,1,7.0,Single,BET,255.4,0.9,2.28,100,0,LOSE,95746
2023-01-29,東京,1,3.0,Single,BET,531.9,0.7,3.63,100,0,LOSE,95646
2023-01-29,東京,1,14.0,Single,BET,586.0,0.6,3.46,100,0,LOSE,95546
2023-01-29,東京,1,11.0,Single,BET,446.7,0.5,2.43,100,0,LOSE,95446
2023-01-29,中京,1,4.0,Single,BET,413.9,0.7,2.8,100,0,LOSE,95346
2023-01-29,中京,1,11.0,Single,BET,351.2,0.6,2.2,100,0,LOSE,95246
2023-01-29,中京,3,10.0,Single,BET,200.2,1.5,2.91,100,0,LOSE,95146
2023-01-29,中京,3,3.0,Single,BET,338.0,1.0,3.44,100,0,LOSE,95046
2023-01-29,中京,3,14.0,Single,BET,531.9,0.8,4.08,100,0,LOSE,94946
2023-01-29,東京,7,4.0,Single,BET,114.9,24.1,27.74,100,0,LOSE,94846
2023-01-29,小倉,4,4.0,Single,BET,50.4,10.8,5.44,100,0,LOSE,94746
2023-01-29,小倉,4,5.0,Single,BET,39.6,7.4,2.92,100,0,LOSE,94646
2023-01-29,小倉,4,12.0,Single,BET,111.6,5.1,5.7,100,0,LOSE,94546
2023-02-04,小倉,6,9.0,Single,BET,109.9,1.9,2.03,100,0,LOSE,94446
2023-02-04,中京,8,2.0,Single,BET,375.3,0.6,2.27,100,0,LOSE,94346
2023-02-04,東京,3,4.0,Single,BET,290.2,0.7,2.15,100,0,LOSE,94246
2023-02-04,東京,3,1.0,Single,BET,373.9,0.6,2.41,100,0,LOSE,94146
2023-02-04,東京,3,5.0,Single,BET,613.8,0.6,3.87,100,0,LOSE,94046
2023-02-04,東京,3,7.0,Single,BET,387.8,0.6,2.39,100,0,LOSE,93946
2023-02-04,中京,3,1.0,Single,BET,536.1,0.7,3.76,100,0,LOSE,93846
2023-02-04,中京,3,3.0,Single,BET,424.8,0.6,2.72,100,0,LOSE,93746
2023-02-04,中京,3,13.0,Single,BET,792.3,0.6,4.54,100,0,LOSE,93646
2023-02-04,中京,3,15.0,Single,BET,587.7,0.5,2.91,100,0,LOSE,93546
2023-02-04,東京,9,10.0,Single,BET,455.2,0.7,3.01,100,0,LOSE,93446
2023-02-04,東京,9,9.0,Single,BET,371.0,0.6,2.23,100,0,LOSE,93346
2023-02-04,中京,1,9.0,Single,BET,533.0,0.7,3.96,100,0,LOSE,93246
2023-02-04,小倉,4,8.0,Single,BET,110.5,7.4,8.17,100,0,LOSE,93146
2023-02-04,小倉,4,1.0,Single,BET,145.9,6.4,9.32,100,0,LOSE,93046
2023-02-04,小倉,4,12.0,Single,BET,61.1,5.7,3.47,100,0,LOSE,92946
2023-02-04,小倉,4,7.0,Single,BET,271.6,5.6,15.15,100,0,LOSE,92846
2023-02-04,小倉,4,6.0,Single,BET,128.3,5.3,6.78,100,0,LOSE,92746
2023-02-04,東京,2,9.0,Single,BET,671.9,0.6,3.79,100,0,LOSE,92646
2023-02-04,東京,5,17.0,Single,BET,465.4,0.8,3.88,100,0,LOSE,92546
2023-02-04,東京,5,3.0,Single,BET,332.3,0.7,2.44,100,0,LOSE,92446
2023-02-04,東京,5,7.0,Single,BET,544.5,0.6,3.38,100,0,LOSE,92346
2023-02-04,小倉,7,8.0,Single,BET,316.2,1.1,3.32,100,0,LOSE,92246
2023-02-04,小倉,7,9.0,Single,BET,415.6,0.7,2.71,100,0,LOSE,92146
2023-02-04,小倉,7,3.0,Single,BET,402.5,0.7,2.63,100,0,LOSE,92046
2023-02-04,小倉,2,7.0,Single,BET,503.9,0.6,3.0,100,0,LOSE,91946
2023-02-04,中京,11,12.0,Single,BET,36.1,5.7,2.04,100,0,LOSE,91846
2023-02-04,小倉,5,8.0,Single,BET,85.0,5.7,4.85,100,0,LOSE,91746
2023-02-04,小倉,5,5.0,Single,BET,114.4,5.5,6.27,100,0,LOSE,91646
2023-02-04,小倉,5,9.0,Single,BET,255.3,5.4,13.82,100,0,LOSE,91546
2023-02-04,小倉,5,2.0,Single,BET,188.7,2.2,4.24,100,0,LOSE,91446
2023-02-04,小倉,1,3.0,Single,BET,173.8,1.4,2.35,100,0,LOSE,91346
2023-02-04,小倉,1,10.0,Single,BET,452.6,0.8,3.5,100,0,LOSE,91246
2023-02-04,小倉,1,8.0,Single,BET,434.3,0.6,2.72,100,0,LOSE,91146
2023-02-04,東京,11,11.0,Single,BET,234.8,1.6,3.84,100,0,LOSE,91046
2023-02-04,東京,12,7.0,Single,BET,331.3,0.7,2.29,100,0,LOSE,90946
2023-02-04,東京,1,1.0,Single,BET,345.2,0.7,2.29,100,0,LOSE,90846
2023-02-04,東京,1,6.0,Single,BET,411.7,0.6,2.47,100,0,LOSE,90746
2023-02-04,東京,1,15.0,Single,BET,441.8,0.5,2.18,100,0,LOSE,90646
2023-02-04,中京,5,3.0,Single,BET,314.9,0.7,2.32,100,0,LOSE,90546
2023-02-04,中京,5,4.0,Single,BET,366.3,0.7,2.68,100,0,LOSE,90446
2023-02-04,中京,5,1.0,Single,BET,398.0,0.7,2.68,100,0,LOSE,90346
2023-02-04,中京,5,9.0,Single,BET,588.7,0.6,3.73,100,0,LOSE,90246
2023-02-04,中京,2,12.0,Single,BET,403.1,0.6,2.31,100,0,LOSE,90146
2023-02-04,小倉,8,2.0,Single,BET,421.1,0.8,3.32,100,0,LOSE,90046
2023-02-04,中京,6,12.0,Single,BET,350.7,0.7,2.32,100,0,LOSE,89946
2023-02-04,中京,6,14.0,Single,BET,324.6,0.6,2.02,100,0,LOSE,89846
2023-02-05,東京,5,3.0,Single,BET,369.3,2.1,7.61,100,0,LOSE,89746
2023-02-05,東京,5,10.0,Single,BET,571.0,0.6,3.39,100,0,LOSE,89646
2023-02-05,小倉,2,2.0,Single,BET,297.6,0.7,2.16,100,0,LOSE,89546
2023-02-05,小倉,2,12.0,Single,BET,336.3,0.6,2.03,100,0,LOSE,89446
2023-02-05,小倉,6,10.0,Single,BET,461.4,0.6,2.76,100,0,LOSE,89346
2023-02-05,小倉,6,17.0,Single,BET,382.1,0.5,2.01,100,0,LOSE,89246
2023-02-05,中京,3,3.0,Single,BET,306.3,0.9,2.87,100,0,LOSE,89146
2023-02-05,中京,3,2.0,Single,BET,483.3,0.7,3.22,100,0,LOSE,89046
2023-02-05,中京,3,10.0,Single,BET,503.2,0.6,2.94,100,0,LOSE,88946
